Date and Time;Value
12-8-2015;4.160520
11-8-2015;4.130040
10-8-2015;4.069080
9-8-2015;4.099560
8-8-2015;4.145280
7-8-2015;4.169664
6-8-2015;4.160520
5-8-2015;4.154424
4-8-2015;4.096512
3-8-2015;4.081272
2-8-2015;4.032504
1-8-2015;3.998976
31-7-2015;3.983736
30-7-2015;3.971544
29-7-2015;4.005072
28-7-2015;3.995928
27-7-2015;3.989832
26-7-2015;4.008120
25-7-2015;4.072128
24-7-2015;4.096512
23-7-2015;4.093464
22-7-2015;4.069080
21-7-2015;4.090416
20-7-2015;4.066032
19-7-2015;4.032504
18-7-2015;3.998976
17-7-2015;3.962400
16-7-2015;3.998976
15-7-2015;3.980688
14-7-2015;3.944112
13-7-2015;3.962400
12-7-2015;3.950208
11-7-2015;3.992880
10-7-2015;4.047744
9-7-2015;4.011168
8-7-2015;4.075176
7-7-2015;3.995928
6-7-2015;3.962400
5-7-2015;3.904488
4-7-2015;3.907536
3-7-2015;3.901440
2-7-2015;3.895344
1-7-2015;3.877056
30-6-2015;3.877056
29-6-2015;3.864864
28-6-2015;3.874008
27-6-2015;3.916680
26-6-2015;3.971544
25-6-2015;3.962400
24-6-2015;3.956304
23-6-2015;3.959352
22-6-2015;3.931920
21-6-2015;3.877056
20-6-2015;3.877056
19-6-2015;3.880104
18-6-2015;3.870960
17-6-2015;3.825240
16-6-2015;3.785616
15-6-2015;3.761232
14-6-2015;3.749040
13-6-2015;3.788664
12-6-2015;3.867912
11-6-2015;3.840480
10-6-2015;3.867912
9-6-2015;3.810000
8-6-2015;3.788664
7-6-2015;3.770376
6-6-2015;3.779520
5-6-2015;3.770376
4-6-2015;3.739896
3-6-2015;3.749040
2-6-2015;3.745992
1-6-2015;3.724656
31-5-2015;3.767328
30-5-2015;3.797808
29-5-2015;3.813048
28-5-2015;3.855720
27-5-2015;3.813048
26-5-2015;3.794760
25-5-2015;3.785616
24-5-2015;3.846576
23-5-2015;3.843528
22-5-2015;3.810000
21-5-2015;3.791712
20-5-2015;3.770376
19-5-2015;3.758184
18-5-2015;3.785616
17-5-2015;3.819144
16-5-2015;3.846576
15-5-2015;3.828288
14-5-2015;3.852672
13-5-2015;3.816096
12-5-2015;3.791712
11-5-2015;3.803904
10-5-2015;3.797808
9-5-2015;3.797808
8-5-2015;3.791712
7-5-2015;3.739896
6-5-2015;3.727704
5-5-2015;3.703320
4-5-2015;3.709416
3-5-2015;3.721608
2-5-2015;3.755136
1-5-2015;3.767328
30-4-2015;3.816096
29-4-2015;3.776472
28-4-2015;3.816096
27-4-2015;3.791712
26-4-2015;3.791712
25-4-2015;3.706368
24-4-2015;3.706368
23-4-2015;3.724656
22-4-2015;3.675888
21-4-2015;3.672840
20-4-2015;3.685032
19-4-2015;3.706368
18-4-2015;3.755136
17-4-2015;3.791712
16-4-2015;3.785616
15-4-2015;3.779520
14-4-2015;3.785616
13-4-2015;3.706368
12-4-2015;3.666744
11-4-2015;3.672840
10-4-2015;3.688080
9-4-2015;3.660648
8-4-2015;3.669792
7-4-2015;3.624072
6-4-2015;3.675888
5-4-2015;3.712464
4-4-2015;3.733800
3-4-2015;3.788664
2-4-2015;3.761232
1-4-2015;3.739896
31-3-2015;3.697224
30-3-2015;3.654552
29-3-2015;3.681984
28-3-2015;3.672840
27-3-2015;3.654552
26-3-2015;3.636264
25-3-2015;3.648456
24-3-2015;3.651504
23-3-2015;3.639312
22-3-2015;3.672840
21-3-2015;3.697224
20-3-2015;3.678936
19-3-2015;3.675888
18-3-2015;3.648456
17-3-2015;3.624072
16-3-2015;3.605784
15-3-2015;3.596640
14-3-2015;3.633216
13-3-2015;3.636264
12-3-2015;3.745992
11-3-2015;3.614928
10-3-2015;3.611880
9-3-2015;3.590544
8-3-2015;3.614928
7-3-2015;3.630168
6-3-2015;3.630168
5-3-2015;3.645408
4-3-2015;3.605784
3-3-2015;3.605784
2-3-2015;3.569208
1-3-2015;3.557016
28-2-2015;3.541776
27-2-2015;3.547872
26-2-2015;3.535680
25-2-2015;3.557016
24-2-2015;3.587496
23-2-2015;3.575304
22-2-2015;3.569208
21-2-2015;3.569208
20-2-2015;3.636264
19-2-2015;3.691128
18-2-2015;3.645408
17-2-2015;3.675888
16-2-2015;3.651504
15-2-2015;3.642360
14-2-2015;3.630168
13-2-2015;3.633216
12-2-2015;3.639312
11-2-2015;3.651504
10-2-2015;3.657600
9-2-2015;3.633216
8-2-2015;3.590544
7-2-2015;3.639312
6-2-2015;3.660648
5-2-2015;3.730752
4-2-2015;3.779520
3-2-2015;3.785616
2-2-2015;3.758184
1-2-2015;3.758184
31-1-2015;3.736848
30-1-2015;3.749040
29-1-2015;3.742944
28-1-2015;3.755136
27-1-2015;3.745992
26-1-2015;3.739896
25-1-2015;3.758184
24-1-2015;3.797808
23-1-2015;3.840480
22-1-2015;3.870960
21-1-2015;3.855720
20-1-2015;3.843528
19-1-2015;3.846576
18-1-2015;3.864864
17-1-2015;3.855720
16-1-2015;3.843528
15-1-2015;3.843528
14-1-2015;3.849624
13-1-2015;3.834384
12-1-2015;3.828288
11-1-2015;3.828288
10-1-2015;3.843528
9-1-2015;3.874008
8-1-2015;3.803904
7-1-2015;3.922776
6-1-2015;3.922776
5-1-2015;3.922776
4-1-2015;3.931920
3-1-2015;3.901440
2-1-2015;3.880104
1-1-2015;3.895344
31-12-2014;4.011168
30-12-2014;3.962400
29-12-2014;3.962400
28-12-2014;3.992880
27-12-2014;4.035552
26-12-2014;4.023360
25-12-2014;4.069080
24-12-2014;4.062984
23-12-2014;4.099560
22-12-2014;4.096512
21-12-2014;4.087368
20-12-2014;4.066032
19-12-2014;4.038600
18-12-2014;4.011168
17-12-2014;4.090416
16-12-2014;4.029456
15-12-2014;4.056888
14-12-2014;4.084320
13-12-2014;4.114800
12-12-2014;4.044696
11-12-2014;3.983736
10-12-2014;4.099560
9-12-2014;4.099560
8-12-2014;4.139184
7-12-2014;4.148328
6-12-2014;4.160520
5-12-2014;4.145280
4-12-2014;4.136136
3-12-2014;4.117848
2-12-2014;4.166616
1-12-2014;4.203192
30-11-2014;4.181856
29-11-2014;4.184904
28-11-2014;4.291584
27-11-2014;4.334256
26-11-2014;4.370832
25-11-2014;4.379976
24-11-2014;4.373880
23-11-2014;4.389120
22-11-2014;4.386072
21-11-2014;4.392168
20-11-2014;4.395216
19-11-2014;4.398264
18-11-2014;4.431792
17-11-2014;4.468368
16-11-2014;4.462272
15-11-2014;4.462272
14-11-2014;4.428744
13-11-2014;4.419600
12-11-2014;4.416552
11-11-2014;4.379976
10-11-2014;4.404360
9-11-2014;4.434840
8-11-2014;4.511040
7-11-2014;4.544568
6-11-2014;4.227576
5-11-2014;4.572000
4-11-2014;4.559808
3-11-2014;4.535424
2-11-2014;4.538472
1-11-2014;4.526280
31-10-2014;4.514088
30-10-2014;4.507992
29-10-2014;4.550664
28-10-2014;4.532376
27-10-2014;4.523232
26-10-2014;4.535424
25-10-2014;4.550664
24-10-2014;4.575048
23-10-2014;4.590288
22-10-2014;4.623816
21-10-2014;4.602480
20-10-2014;4.565904
19-10-2014;4.529328
18-10-2014;4.556760
17-10-2014;4.541520
16-10-2014;4.550664
15-10-2014;4.547616
14-10-2014;4.517136
13-10-2014;4.495800
12-10-2014;4.550664
11-10-2014;4.556760
10-10-2014;4.568952
9-10-2014;4.590288
8-10-2014;4.623816
7-10-2014;4.660392
6-10-2014;4.654296
5-10-2014;4.642104
4-10-2014;4.675632
3-10-2014;4.663440
2-10-2014;4.657344
1-10-2014;4.642104
30-9-2014;4.611624
29-9-2014;4.611624
28-9-2014;4.620768
27-9-2014;4.669536
26-9-2014;4.696968
25-9-2014;4.718304
24-9-2014;4.724400
23-9-2014;4.696968
22-9-2014;4.687824
21-9-2014;4.681728
20-9-2014;4.687824
19-9-2014;4.663440
18-9-2014;4.639056
17-9-2014;4.626864
16-9-2014;4.593336
15-9-2014;4.608576
14-9-2014;4.632960
13-9-2014;4.684776
12-9-2014;4.715256
11-9-2014;4.858512
10-9-2014;4.727448
9-9-2014;4.751832
8-9-2014;4.733544
7-9-2014;4.724400
6-9-2014;4.712208
5-9-2014;4.648200
4-9-2014;4.642104
3-9-2014;4.626864
2-9-2014;4.617720
1-9-2014;4.623816
31-8-2014;4.666488
30-8-2014;4.690872
29-8-2014;4.715256
28-8-2014;4.703064
27-8-2014;4.681728
26-8-2014;4.678680
25-8-2014;4.632960
24-8-2014;4.666488
23-8-2014;4.654296
22-8-2014;4.642104
21-8-2014;4.626864
20-8-2014;4.599432
19-8-2014;4.565904
18-8-2014;4.550664
17-8-2014;4.614672
16-8-2014;4.623816
15-8-2014;4.666488
14-8-2014;4.657344
13-8-2014;4.657344
12-8-2014;4.605528
11-8-2014;4.611624
10-8-2014;4.590288
9-8-2014;4.599432
8-8-2014;4.599432
7-8-2014;4.584192
6-8-2014;4.593336
5-8-2014;4.590288
4-8-2014;4.575048
3-8-2014;4.593336
2-8-2014;4.617720
1-8-2014;4.642104
31-7-2014;4.632960
30-7-2014;4.593336
29-7-2014;4.596384
28-7-2014;4.578096
27-7-2014;4.599432
26-7-2014;4.568952
25-7-2014;4.541520
24-7-2014;4.547616
23-7-2014;4.532376
22-7-2014;4.504944
21-7-2014;4.514088
20-7-2014;4.562856
19-7-2014;4.568952
18-7-2014;4.602480
17-7-2014;4.593336
16-7-2014;4.541520
15-7-2014;4.559808
14-7-2014;4.559808
13-7-2014;4.538472
12-7-2014;4.535424
11-7-2014;4.504944
10-7-2014;4.477512
9-7-2014;4.453128
8-7-2014;4.440936
7-7-2014;4.450080
6-7-2014;4.486656
5-7-2014;4.486656
4-7-2014;4.495800
3-7-2014;4.489704
2-7-2014;4.456176
1-7-2014;4.422648
30-6-2014;4.443984
29-6-2014;4.434840
28-6-2014;4.453128
27-6-2014;4.398264
26-6-2014;4.401312
25-6-2014;4.398264
24-6-2014;4.355592
23-6-2014;4.386072
22-6-2014;4.389120
21-6-2014;4.416552
20-6-2014;4.410456
19-6-2014;4.440936
18-6-2014;4.434840
17-6-2014;4.431792
16-6-2014;4.389120
15-6-2014;4.349496
14-6-2014;4.328160
13-6-2014;4.306824
12-6-2014;4.322064
11-6-2014;4.297680
10-6-2014;4.288536
9-6-2014;4.236720
8-6-2014;4.245864
7-6-2014;4.273296
6-6-2014;4.270248
5-6-2014;4.285488
4-6-2014;4.279392
3-6-2014;4.261104
2-6-2014;4.255008
1-6-2014;4.224528
31-5-2014;4.233672
30-5-2014;4.178808
29-5-2014;4.194048
28-5-2014;4.172712
27-5-2014;4.130040
26-5-2014;4.117848
25-5-2014;4.102608
24-5-2014;4.160520
23-5-2014;4.139184
22-5-2014;4.206240
21-5-2014;4.151376
20-5-2014;4.090416
19-5-2014;4.084320
18-5-2014;4.105656
17-5-2014;4.066032
16-5-2014;4.053840
15-5-2014;4.075176
14-5-2014;4.069080
13-5-2014;4.044696
12-5-2014;4.017264
11-5-2014;4.066032
10-5-2014;4.059936
9-5-2014;4.105656
8-5-2014;4.069080
7-5-2014;4.038600
6-5-2014;4.011168
5-5-2014;3.974592
4-5-2014;3.992880
3-5-2014;3.974592
2-5-2014;3.962400
1-5-2014;3.959352
30-4-2014;3.938016
29-4-2014;3.944112
28-4-2014;3.947160
27-4-2014;3.901440
26-4-2014;3.907536
25-4-2014;3.883152
24-4-2014;3.989832
23-4-2014;3.950208
22-4-2014;3.953256
21-4-2014;3.938016
20-4-2014;3.956304
19-4-2014;3.913632
18-4-2014;3.880104
17-4-2014;3.843528
16-4-2014;3.840480
15-4-2014;3.834384
14-4-2014;3.791712
13-4-2014;3.816096
12-4-2014;3.791712
11-4-2014;3.806952
10-4-2014;3.867912
9-4-2014;3.877056
8-4-2014;3.858768
7-4-2014;3.867912
6-4-2014;3.874008
5-4-2014;3.846576
4-4-2014;3.828288
3-4-2014;3.806952
2-4-2014;3.828288
1-4-2014;3.776472
31-3-2014;3.800856
30-3-2014;3.822192
29-3-2014;3.846576
28-3-2014;3.886200
27-3-2014;3.910584
26-3-2014;3.880104
25-3-2014;3.895344
24-3-2014;3.934968
23-3-2014;3.931920
22-3-2014;3.880104
21-3-2014;3.867912
20-3-2014;3.834384
19-3-2014;3.837432
18-3-2014;3.822192
17-3-2014;3.828288
16-3-2014;3.864864
15-3-2014;3.846576
14-3-2014;3.846576
13-3-2014;3.852672
12-3-2014;3.898392
11-3-2014;3.910584
10-3-2014;3.883152
9-3-2014;3.883152
8-3-2014;3.886200
7-3-2014;3.864864
6-3-2014;3.816096
5-3-2014;3.813048
4-3-2014;3.800856
3-3-2014;3.831336
2-3-2014;3.822192
1-3-2014;3.791712
28-2-2014;3.797808
27-2-2014;3.883152
26-2-2014;3.944112
25-2-2014;3.998976
24-2-2014;4.029456
23-2-2014;4.023360
22-2-2014;4.005072
21-2-2014;4.047744
20-2-2014;4.017264
19-2-2014;3.977640
18-2-2014;3.971544
17-2-2014;3.977640
16-2-2014;3.986784
15-2-2014;3.986784
14-2-2014;4.069080
13-2-2014;4.066032
12-2-2014;4.069080
11-2-2014;4.050792
10-2-2014;4.050792
9-2-2014;4.023360
8-2-2014;4.014216
7-2-2014;4.026408
6-2-2014;4.014216
5-2-2014;4.062984
4-2-2014;4.008120
3-2-2014;4.020312
2-2-2014;4.023360
1-2-2014;4.059936
31-1-2014;4.056888
30-1-2014;4.062984
29-1-2014;4.102608
28-1-2014;4.102608
27-1-2014;4.142232
26-1-2014;4.123944
25-1-2014;4.102608
24-1-2014;4.105656
23-1-2014;4.038600
22-1-2014;4.014216
21-1-2014;4.011168
20-1-2014;4.047744
19-1-2014;4.090416
18-1-2014;4.123944
17-1-2014;4.105656
16-1-2014;4.084320
15-1-2014;4.087368
14-1-2014;4.093464
13-1-2014;4.123944
12-1-2014;4.099560
11-1-2014;4.099560
10-1-2014;4.078224
9-1-2014;4.087368
8-1-2014;4.032504
7-1-2014;3.989832
6-1-2014;4.011168
5-1-2014;4.023360
4-1-2014;3.995928
3-1-2014;3.989832
2-1-2014;3.989832
1-1-2014;3.995928
31-12-2013;4.023360
30-12-2013;4.062984
29-12-2013;4.069080
28-12-2013;4.066032
27-12-2013;4.026408
26-12-2013;4.008120
25-12-2013;4.023360
24-12-2013;4.059936
23-12-2013;4.120896
22-12-2013;4.081272
21-12-2013;4.069080
20-12-2013;4.075176
19-12-2013;4.014216
18-12-2013;4.017264
17-12-2013;4.032504
16-12-2013;4.072128
15-12-2013;4.056888
14-12-2013;4.090416
13-12-2013;4.084320
12-12-2013;4.053840
11-12-2013;4.047744
10-12-2013;4.075176
9-12-2013;4.102608
8-12-2013;4.123944
7-12-2013;4.114800
6-12-2013;4.093464
5-12-2013;4.130040
4-12-2013;4.072128
3-12-2013;4.066032
2-12-2013;4.035552
1-12-2013;4.075176
30-11-2013;4.090416
29-11-2013;4.096512
28-11-2013;4.087368
27-11-2013;4.087368
26-11-2013;4.126992
25-11-2013;4.166616
24-11-2013;4.142232
23-11-2013;4.181856
22-11-2013;4.184904
21-11-2013;4.169664
20-11-2013;4.136136
19-11-2013;4.172712
18-11-2013;4.178808
17-11-2013;4.197096
16-11-2013;4.169664
15-11-2013;4.145280
14-11-2013;4.160520
13-11-2013;4.142232
12-11-2013;4.178808
11-11-2013;4.133088
10-11-2013;4.120896
9-11-2013;4.160520
8-11-2013;4.181856
7-11-2013;4.178808
6-11-2013;4.187952
5-11-2013;4.175760
4-11-2013;4.184904
3-11-2013;4.184904
2-11-2013;4.184904
1-11-2013;4.154424
31-10-2013;4.245864
30-10-2013;4.151376
29-10-2013;4.108704
28-10-2013;4.084320
27-10-2013;4.096512
26-10-2013;4.175760
25-10-2013;4.227576
24-10-2013;4.203192
23-10-2013;4.200144
22-10-2013;4.206240
21-10-2013;4.233672
20-10-2013;4.242816
19-10-2013;4.276344
18-10-2013;4.315968
17-10-2013;4.285488
16-10-2013;4.242816
15-10-2013;4.187952
14-10-2013;4.169664
13-10-2013;4.181856
12-10-2013;4.236720
11-10-2013;4.288536
10-10-2013;4.261104
9-10-2013;4.233672
8-10-2013;4.236720
7-10-2013;4.282440
6-10-2013;4.251960
5-10-2013;4.267200
4-10-2013;4.291584
3-10-2013;4.297680
2-10-2013;4.285488
1-10-2013;4.270248
30-9-2013;4.197096
29-9-2013;4.200144
28-9-2013;4.212336
27-9-2013;4.218432
26-9-2013;4.197096
25-9-2013;4.191000
24-9-2013;4.157472
23-9-2013;4.130040
22-9-2013;4.120896
21-9-2013;4.108704
20-9-2013;4.151376
19-9-2013;4.142232
18-9-2013;4.169664
17-9-2013;4.160520
16-9-2013;4.206240
15-9-2013;4.221480
14-9-2013;4.279392
13-9-2013;4.258056
12-9-2013;4.230624
11-9-2013;4.230624
10-9-2013;4.178808
9-9-2013;4.187952
8-9-2013;4.191000
7-9-2013;4.169664
6-9-2013;4.200144
5-9-2013;4.163568
4-9-2013;4.123944
3-9-2013;4.120896
2-9-2013;4.126992
1-9-2013;4.151376
31-8-2013;4.160520
30-8-2013;4.187952
29-8-2013;4.181856
28-8-2013;4.172712
27-8-2013;4.184904
26-8-2013;4.187952
25-8-2013;4.154424
24-8-2013;4.130040
23-8-2013;4.087368
22-8-2013;4.075176
21-8-2013;3.858768
20-8-2013;4.047744
19-8-2013;4.017264
18-8-2013;4.026408
17-8-2013;4.053840
16-8-2013;4.047744
15-8-2013;4.078224
14-8-2013;4.087368
13-8-2013;4.087368
12-8-2013;4.099560
11-8-2013;4.099560
10-8-2013;4.090416
9-8-2013;4.069080
8-8-2013;4.047744
7-8-2013;4.053840
6-8-2013;4.011168
5-8-2013;4.050792
4-8-2013;4.056888
3-8-2013;4.038600
2-8-2013;4.084320
1-8-2013;4.099560
31-7-2013;4.072128
30-7-2013;4.056888
29-7-2013;4.062984
28-7-2013;4.053840
27-7-2013;4.038600
26-7-2013;4.026408
25-7-2013;3.998976
24-7-2013;3.959352
23-7-2013;3.941064
22-7-2013;3.904488
21-7-2013;3.907536
20-7-2013;3.925824
19-7-2013;3.971544
18-7-2013;3.998976
17-7-2013;3.986784
16-7-2013;3.965448
15-7-2013;3.944112
14-7-2013;3.934968
13-7-2013;3.931920
12-7-2013;3.901440
11-7-2013;3.880104
10-7-2013;3.837432
9-7-2013;3.797808
8-7-2013;3.773424
7-7-2013;3.770376
6-7-2013;3.773424
5-7-2013;3.819144
4-7-2013;3.806952
3-7-2013;3.831336
2-7-2013;3.849624
1-7-2013;3.846576
30-6-2013;3.810000
29-6-2013;3.803904
28-6-2013;3.806952
27-6-2013;3.776472
26-6-2013;3.864864
25-6-2013;3.749040
24-6-2013;3.810000
23-6-2013;3.797808
22-6-2013;3.852672
21-6-2013;3.831336
20-6-2013;3.800856
19-6-2013;3.788664
18-6-2013;3.773424
17-6-2013;3.779520
16-6-2013;3.739896
15-6-2013;3.669792
14-6-2013;3.648456
13-6-2013;3.642360
12-6-2013;3.560064
11-6-2013;3.538728
10-6-2013;3.560064
9-6-2013;3.514344
8-6-2013;3.538728
7-6-2013;3.575304
6-6-2013;3.563112
5-6-2013;3.553968
4-6-2013;3.553968
3-6-2013;3.563112
2-6-2013;3.560064
1-6-2013;3.596640
31-5-2013;3.599688
30-5-2013;3.532632
29-5-2013;3.489960
28-5-2013;3.486912
27-5-2013;3.511296
26-5-2013;3.523488
25-5-2013;3.572256
24-5-2013;3.599688
23-5-2013;3.532632
22-5-2013;3.553968
21-5-2013;3.511296
20-5-2013;3.496056
19-5-2013;3.514344
18-5-2013;3.505200
17-5-2013;3.444240
16-5-2013;3.389376
15-5-2013;3.392424
14-5-2013;3.358896
13-5-2013;3.383280
12-5-2013;3.389376
11-5-2013;3.386328
10-5-2013;3.404616
9-5-2013;3.349752
8-5-2013;3.325368
7-5-2013;3.267456
6-5-2013;3.261360
5-5-2013;3.200400
4-5-2013;3.227832
3-5-2013;3.255264
2-5-2013;3.249168
1-5-2013;3.419856
30-4-2013;3.203448
29-4-2013;3.157728
28-4-2013;3.188208
27-4-2013;3.249168
26-4-2013;3.240024
25-4-2013;3.191256
24-4-2013;3.197352
23-4-2013;3.182112
22-4-2013;3.176016
21-4-2013;3.182112
20-4-2013;3.203448
19-4-2013;3.185160
18-4-2013;3.176016
17-4-2013;3.157728
16-4-2013;3.118104
15-4-2013;3.063240
14-4-2013;3.099816
13-4-2013;3.121152
12-4-2013;3.163824
11-4-2013;3.124200
10-4-2013;3.163824
9-4-2013;3.154680
8-4-2013;3.102864
7-4-2013;3.127248
6-4-2013;3.127248
5-4-2013;3.133344
4-4-2013;3.108960
3-4-2013;3.112008
2-4-2013;3.121152
1-4-2013;3.102864
31-3-2013;3.124200
30-3-2013;3.166872
29-3-2013;3.215640
28-3-2013;3.240024
27-3-2013;3.236976
26-3-2013;3.233928
25-3-2013;3.224784
24-3-2013;3.233928
23-3-2013;3.236976
22-3-2013;3.227832
21-3-2013;3.212592
20-3-2013;3.194304
19-3-2013;3.185160
18-3-2013;3.169920
17-3-2013;3.209544
16-3-2013;3.179064
15-3-2013;3.203448
14-3-2013;3.230880
13-3-2013;3.099816
12-3-2013;3.191256
11-3-2013;3.230880
10-3-2013;3.240024
9-3-2013;3.197352
8-3-2013;3.105912
7-3-2013;3.142488
6-3-2013;3.139440
5-3-2013;3.179064
4-3-2013;3.236976
3-3-2013;3.233928
2-3-2013;3.297936
1-3-2013;3.331464
28-2-2013;3.343656
27-2-2013;3.307080
26-2-2013;3.288792
25-2-2013;3.300984
24-2-2013;3.273552
23-2-2013;3.270504
22-2-2013;3.246120
21-2-2013;3.230880
20-2-2013;3.182112
19-2-2013;3.185160
18-2-2013;3.188208
17-2-2013;3.249168
16-2-2013;3.282696
15-2-2013;3.340608
14-2-2013;3.358896
13-2-2013;3.352800
12-2-2013;3.331464
11-2-2013;3.313176
10-2-2013;3.304032
9-2-2013;3.282696
8-2-2013;3.252216
7-2-2013;3.282696
6-2-2013;3.258312
5-2-2013;3.243072
4-2-2013;3.273552
3-2-2013;3.294888
2-2-2013;3.331464
1-2-2013;3.313176
31-1-2013;3.343656
30-1-2013;3.166872
29-1-2013;3.322320
28-1-2013;3.310128
27-1-2013;3.246120
26-1-2013;3.236976
25-1-2013;3.261360
24-1-2013;3.264408
23-1-2013;3.230880
22-1-2013;3.240024
21-1-2013;3.273552
20-1-2013;3.304032
19-1-2013;3.364992
18-1-2013;3.371088
17-1-2013;3.404616
16-1-2013;3.407664
15-1-2013;3.401568
14-1-2013;3.395472
13-1-2013;3.383280
12-1-2013;3.374136
11-1-2013;3.404616
10-1-2013;3.337560
9-1-2013;3.313176
8-1-2013;3.322320
7-1-2013;3.328416
6-1-2013;3.349752
5-1-2013;3.361944
4-1-2013;3.392424
3-1-2013;3.404616
2-1-2013;3.377184
1-1-2013;3.389376
31-12-2012;3.407664
30-12-2012;3.410712
29-12-2012;3.386328
28-12-2012;3.383280
27-12-2012;3.361944
26-12-2012;3.325368
25-12-2012;3.364992
24-12-2012;3.374136
23-12-2012;3.374136
22-12-2012;3.364992
21-12-2012;3.380232
20-12-2012;3.441192
19-12-2012;3.499104
18-12-2012;3.422904
17-12-2012;3.425952
16-12-2012;3.413760
15-12-2012;3.395472
14-12-2012;3.371088
13-12-2012;3.386328
12-12-2012;3.392424
11-12-2012;3.386328
10-12-2012;3.438144
9-12-2012;3.468624
8-12-2012;3.486912
7-12-2012;3.486912
6-12-2012;3.486912
5-12-2012;3.493008
4-12-2012;3.483864
3-12-2012;3.483864
2-12-2012;3.392424
1-12-2012;3.462528
30-11-2012;3.438144
29-11-2012;3.517392
28-11-2012;3.523488
27-11-2012;3.581400
26-11-2012;3.578352
25-11-2012;3.587496
24-11-2012;3.599688
23-11-2012;3.642360
22-11-2012;3.675888
21-11-2012;3.657600
20-11-2012;3.666744
19-11-2012;3.675888
18-11-2012;3.672840
17-11-2012;3.627120
16-11-2012;3.681984
15-11-2012;3.700272
14-11-2012;3.703320
13-11-2012;3.733800
12-11-2012;3.776472
11-11-2012;3.806952
10-11-2012;3.779520
9-11-2012;3.794760
8-11-2012;3.764280
7-11-2012;3.776472
6-11-2012;3.767328
5-11-2012;3.797808
4-11-2012;3.825240
3-11-2012;3.797808
2-11-2012;3.803904
1-11-2012;3.785616
31-10-2012;3.593592
30-10-2012;3.791712
29-10-2012;3.825240
28-10-2012;3.874008
27-10-2012;3.922776
26-10-2012;3.938016
25-10-2012;3.934968
24-10-2012;3.934968
23-10-2012;3.947160
22-10-2012;3.907536
21-10-2012;3.895344
20-10-2012;3.898392
19-10-2012;3.925824
18-10-2012;3.904488
17-10-2012;3.867912
16-10-2012;3.877056
15-10-2012;3.907536
14-10-2012;3.950208
13-10-2012;3.959352
12-10-2012;3.938016
11-10-2012;3.904488
10-10-2012;3.913632
9-10-2012;3.916680
8-10-2012;3.919728
7-10-2012;3.895344
6-10-2012;3.904488
5-10-2012;3.904488
4-10-2012;3.870960
3-10-2012;3.858768
2-10-2012;3.849624
1-10-2012;3.840480
30-9-2012;3.880104
29-9-2012;3.886200
28-9-2012;3.861816
27-9-2012;3.834384
26-9-2012;3.806952
25-9-2012;3.843528
24-9-2012;3.849624
23-9-2012;3.819144
22-9-2012;3.831336
21-9-2012;3.822192
20-9-2012;3.791712
19-9-2012;3.584448
18-9-2012;3.834384
17-9-2012;3.843528
16-9-2012;3.867912
15-9-2012;3.886200
14-9-2012;3.889248
13-9-2012;3.904488
12-9-2012;3.886200
11-9-2012;3.849624
10-9-2012;3.855720
9-9-2012;3.864864
8-9-2012;3.849624
7-9-2012;3.846576
6-9-2012;3.852672
5-9-2012;3.837432
4-9-2012;3.810000
3-9-2012;3.800856
2-9-2012;3.822192
1-9-2012;3.849624
31-8-2012;3.864864
30-8-2012;3.831336
29-8-2012;3.840480
28-8-2012;3.816096
27-8-2012;3.810000
26-8-2012;3.791712
25-8-2012;3.758184
24-8-2012;3.767328
23-8-2012;3.736848
22-8-2012;3.776472
21-8-2012;3.758184
20-8-2012;3.758184
19-8-2012;3.742944
18-8-2012;3.776472
17-8-2012;3.764280
16-8-2012;3.767328
15-8-2012;3.721608
14-8-2012;3.721608
13-8-2012;3.712464
12-8-2012;3.727704
11-8-2012;3.721608
10-8-2012;3.742944
9-8-2012;3.742944
8-8-2012;3.764280
7-8-2012;3.752088
6-8-2012;3.718560
5-8-2012;3.733800
4-8-2012;3.745992
3-8-2012;3.733800
2-8-2012;3.785616
1-8-2012;3.767328
31-7-2012;3.627120
30-7-2012;3.730752
29-7-2012;3.724656
28-7-2012;3.709416
27-7-2012;3.657600
26-7-2012;3.654552
25-7-2012;3.627120
24-7-2012;3.596640
23-7-2012;3.566160
22-7-2012;3.566160
21-7-2012;3.608832
20-7-2012;3.614928
19-7-2012;3.611880
18-7-2012;3.608832
17-7-2012;3.584448
16-7-2012;3.581400
15-7-2012;3.575304
14-7-2012;3.590544
13-7-2012;3.578352
12-7-2012;3.584448
11-7-2012;3.557016
10-7-2012;3.575304
9-7-2012;3.578352
8-7-2012;3.538728
7-7-2012;3.575304
6-7-2012;3.569208
5-7-2012;3.553968
4-7-2012;3.520440
3-7-2012;3.508248
2-7-2012;3.511296
1-7-2012;3.496056
30-6-2012;3.502152
29-6-2012;3.474720
28-6-2012;3.441192
27-6-2012;3.435096
26-6-2012;3.422904
25-6-2012;3.386328
24-6-2012;3.340608
23-6-2012;3.334512
22-6-2012;3.355848
21-6-2012;3.322320
20-6-2012;3.300984
19-6-2012;3.264408
18-6-2012;3.252216
17-6-2012;3.264408
16-6-2012;3.279648
15-6-2012;3.270504
14-6-2012;3.255264
13-6-2012;3.340608
12-6-2012;3.249168
11-6-2012;3.252216
10-6-2012;3.240024
9-6-2012;3.255264
8-6-2012;3.258312
7-6-2012;3.282696
6-6-2012;3.285744
5-6-2012;3.258312
4-6-2012;3.224784
