Date and Time;Value
14-3-2021;4.946904
13-3-2021;4.943856
12-3-2021;4.934712
11-3-2021;4.916424
10-3-2021;4.873752
9-3-2021;4.861560
8-3-2021;4.849368
7-3-2021;4.828032
6-3-2021;4.809744
5-3-2021;4.803648
4-3-2021;4.800600
3-3-2021;4.809744
2-3-2021;4.867656
1-3-2021;4.962144
28-2-2021;5.032248
27-2-2021;5.120640
26-2-2021;5.193792
25-2-2021;5.303520
24-2-2021;5.358384
23-2-2021;5.376672
22-2-2021;5.379720
21-2-2021;5.367528
20-2-2021;5.352288
19-2-2021;5.324856
18-2-2021;5.294376
17-2-2021;5.257800
16-2-2021;5.221224
15-2-2021;5.175504
14-2-2021;5.151120
13-2-2021;5.105400
12-2-2021;5.068824
11-2-2021;5.026152
10-2-2021;4.977384
9-2-2021;4.943856
8-2-2021;4.901184
7-2-2021;4.876800
6-2-2021;4.843272
5-2-2021;4.803648
4-2-2021;4.754880
3-2-2021;4.742688
2-2-2021;4.730496
1-2-2021;4.727448
31-1-2021;4.782312
30-1-2021;5.056632
29-1-2021;5.090160
28-1-2021;5.090160
27-1-2021;5.065776
26-1-2021;5.023104
25-1-2021;4.995672
24-1-2021;4.992624
23-1-2021;4.953000
22-1-2021;4.913376
21-1-2021;4.852416
20-1-2021;4.809744
19-1-2021;4.770120
18-1-2021;4.690872
17-1-2021;4.608576
16-1-2021;4.538472
15-1-2021;4.434840
14-1-2021;4.370832
13-1-2021;4.315968
12-1-2021;4.288536
11-1-2021;4.294632
10-1-2021;4.300728
9-1-2021;4.303776
8-1-2021;4.300728
7-1-2021;4.300728
6-1-2021;4.303776
5-1-2021;4.306824
4-1-2021;4.306824
3-1-2021;4.334256
2-1-2021;4.364736
31-12-2020;4.419600
30-12-2020;4.416552
29-12-2020;4.428744
28-12-2020;4.462272
27-12-2020;4.428744
26-12-2020;4.428744
25-12-2020;4.419600
24-12-2020;4.395216
23-12-2020;4.383024
22-12-2020;4.413504
21-12-2020;4.425696
20-12-2020;4.440936
19-12-2020;4.471416
18-12-2020;4.504944
17-12-2020;4.532376
16-12-2020;4.547616
15-12-2020;4.568952
14-12-2020;4.599432
13-12-2020;4.617720
12-12-2020;4.639056
11-12-2020;4.672584
10-12-2020;4.696968
9-12-2020;4.718304
8-12-2020;4.742688
7-12-2020;4.764024
6-12-2020;4.779264
5-12-2020;4.803648
4-12-2020;4.821936
3-12-2020;4.846320
2-12-2020;4.867656
1-12-2020;4.892040
30-11-2020;4.928616
29-11-2020;4.974336
28-11-2020;5.035296
27-11-2020;5.087112
26-11-2020;5.141976
25-11-2020;5.202936
24-11-2020;5.285232
23-11-2020;5.346192
22-11-2020;5.388864
21-11-2020;5.431536
20-11-2020;5.465064
19-11-2020;5.486400
18-11-2020;5.516880
17-11-2020;5.541264
16-11-2020;5.547360
15-11-2020;5.559552
14-11-2020;5.565648
13-11-2020;5.593080
12-11-2020;5.593080
11-11-2020;5.614416
10-11-2020;5.614416
9-11-2020;5.632704
8-11-2020;5.644896
7-11-2020;5.654040
6-11-2020;5.663184
5-11-2020;5.681472
4-11-2020;5.715000
3-11-2020;5.733288
2-11-2020;5.766816
1-11-2020;5.806440
31-10-2020;5.804468
30-9-2020;5.370576
31-8-2020;4.321277
31-7-2020;3.625350
30-6-2020;2.607158
31-5-2020;2.188267
30-4-2020;2.452963
31-1-2020;2.763012
31-12-2019;2.768567
30-11-2019;2.712009
31-10-2019;2.852633
30-9-2019;3.112810
30-6-2019;-1.565031
31-5-2019;0.411382
30-4-2019;0.990285
31-3-2019;2.843882
28-2-2019;3.009573
31-1-2019;2.415982
31-12-2018;2.877509
30-11-2018;3.584448
31-10-2018;4.366801
30-9-2018;5.173878
31-8-2018;5.261635
31-7-2018;4.502584
30-6-2018;4.732223
31-5-2018;4.581341
30-4-2018;4.496816
31-3-2018;5.248459
28-2-2018;5.838117
31-1-2018;4.788310
31-12-2017;4.792636
30-11-2017;5.503347
31-10-2017;5.904763
30-9-2017;5.621934
31-8-2017;4.991149
31-7-2017;3.905865
30-6-2017;2.397557
31-5-2017;1.075846
30-4-2017;3.547872
31-3-2017;3.961712
28-2-2017;3.566269
31-1-2017;3.231568
31-12-2016;3.552388
30-11-2016;4.067962
31-10-2016;4.450473
30-9-2016;4.852924
31-8-2016;4.932844
31-7-2016;4.697361
30-6-2016;4.210507
31-5-2016;4.117160
30-4-2016;4.856378
31-3-2016;4.679368
29-2-2016;3.621459
31-1-2016;1.646551
31-12-2015;2.319528
30-11-2015;4.682744
31-10-2015;5.403416
30-9-2015;4.744415
31-8-2015;2.963639
31-7-2015;1.415059
30-6-2015;3.403600
31-5-2015;5.164983
30-4-2015;5.001260
31-3-2015;5.762883
28-2-2015;5.680057
31-1-2015;4.473972
31-12-2014;3.346311
30-11-2014;4.148430
31-10-2014;4.642301
30-9-2014;5.109566
31-8-2014;5.109726
31-7-2014;4.022278
30-6-2014;4.686503
31-5-2014;5.316990
30-4-2014;5.844438
31-3-2014;6.407978
28-2-2014;6.336030
31-1-2014;5.323910
31-12-2013;4.105853
30-11-2013;4.810658
31-10-2013;5.898962
30-9-2013;5.742127
31-8-2013;4.692838
31-7-2013;2.765028
30-6-2013;1.027989
31-5-2013;2.142635
30-4-2013;4.494784
31-3-2013;5.677898
28-2-2013;6.224016
31-1-2013;5.636342
31-12-2012;4.888205
30-11-2012;5.990438
31-10-2012;6.959764
30-9-2012;6.792570
31-8-2012;6.465443
31-7-2012;5.866613
30-6-2012;5.221021
31-5-2012;4.223545
30-4-2012;4.248404
31-3-2012;4.178906
29-2-2012;3.009847
31-1-2012;3.113679
31-12-2011;3.519752
30-11-2011;4.191508
31-10-2011;4.729316
30-9-2011;4.202786
31-8-2011;3.355086
31-7-2011;2.209505
30-6-2011;1.991970
31-5-2011;2.036800
30-4-2011;2.656129
31-3-2011;2.974428
28-2-2011;4.936705
31-1-2011;3.620631
31-12-2010;2.893974
30-11-2010;3.517392
31-10-2010;3.595362
30-9-2010;3.419723
31-8-2010;2.390419
31-7-2010;1.907851
30-6-2010;2.119478
31-5-2010;2.402414
30-4-2010;2.483815
31-3-2010;3.447780
28-2-2010;3.660757
31-1-2010;3.468722
31-12-2009;2.757162
30-11-2009;2.488794
31-10-2009;5.282086
30-9-2009;5.641950
31-8-2009;5.177372
31-7-2009;3.693741
30-6-2009;2.677668
31-5-2009;2.487051
30-4-2009;2.981265
31-3-2009;3.404616
28-2-2009;4.364192
31-1-2009;4.041943
31-12-2008;4.264054
30-11-2008;5.085283
31-10-2008;3.958565
30-9-2008;3.465982
31-8-2008;3.090333
31-7-2008;0.341376
30-6-2008;1.509776
31-5-2008;2.071657
30-4-2008;2.793187
31-3-2008;4.963127
29-2-2008;5.819368
31-1-2008;5.477846
31-12-2007;4.315280
30-11-2007;4.881474
31-10-2007;6.087446
30-9-2007;5.817413
31-8-2007;5.643814
31-7-2007;4.929009
30-6-2007;3.924921
31-5-2007;3.326745
30-4-2007;3.870452
31-3-2007;4.454271
28-2-2007;4.986833
31-1-2007;4.078421
31-12-2006;4.707194
30-11-2006;5.949899
31-10-2006;7.045796
30-9-2006;7.326376
31-8-2006;7.277346
31-7-2006;6.991325
30-6-2006;6.653682
31-5-2006;6.722511
30-4-2006;7.262470
31-3-2006;7.574575
28-2-2006;7.569055
31-1-2006;7.510764
31-12-2005;7.354627
30-11-2005;7.121855
31-10-2005;6.942951
30-9-2005;6.811569
31-8-2005;6.488995
31-7-2005;5.875069
30-6-2005;5.671515
31-5-2005;5.691304
30-4-2005;5.584647
31-3-2005;5.009241
28-2-2005;4.276888
31-1-2005;4.570034
31-12-2004;5.895422
30-11-2004;6.501587
31-10-2004;6.361176
30-9-2004;5.878068
31-8-2004;5.346290
31-7-2004;4.390398
30-6-2004;4.037381
31-5-2004;5.675081
30-4-2004;6.043658
31-1-2004;6.854063
31-12-2003;7.005287
30-11-2003;7.166051
31-10-2003;7.046976
30-9-2003;6.748678
31-8-2003;6.248990
31-7-2003;5.672623
30-6-2003;5.952541
31-5-2003;6.927809
30-4-2003;7.464146
31-3-2003;7.628947
28-2-2003;7.541841
31-1-2003;7.326015
31-12-2002;7.060446
30-11-2002;6.795821
31-10-2002;6.587810
30-9-2002;6.193638
31-8-2002;5.693959
31-7-2002;4.963886
30-6-2002;2.616200
31-5-2002;3.128723
30-4-2002;6.096508
31-3-2002;6.415745
28-2-2002;6.543838
31-1-2002;6.585253
31-12-2001;6.438556
30-11-2001;6.571082
31-10-2001;6.413680
30-9-2001;6.102502
31-8-2001;5.231941
31-7-2001;3.891018
30-6-2001;3.055315
31-5-2001;3.901735
30-4-2001;5.052365
31-3-2001;6.132379
28-2-2001;7.071360
31-1-2001;7.244113
31-12-2000;6.986213
30-11-2000;6.847840
31-10-2000;6.709631
30-9-2000;6.518656
31-8-2000;6.027862
31-7-2000;5.642143
30-6-2000;6.540167
31-5-2000;6.944131
30-4-2000;7.058152
31-3-2000;7.067329
29-2-2000;7.126539
31-1-2000;6.940394
31-12-1999;6.717694
30-11-1999;6.498234
31-10-1999;6.122154
30-9-1999;5.539029
31-8-1999;4.566101
31-7-1999;3.228324
30-6-1999;2.770734
31-5-1999;2.686695
30-4-1999;4.653321
31-3-1999;4.556072
28-2-1999;4.189149
31-1-1999;5.618152
31-12-1998;5.049651
30-11-1998;4.713427
31-10-1998;5.274318
30-9-1998;5.202631
31-8-1998;3.926709
31-7-1998;2.938567
30-6-1998;2.907792
31-5-1998;3.248216
30-4-1998;2.772461
31-3-1998;4.975319
28-2-1998;6.002165
31-1-1998;6.102096
31-12-1997;6.179673
30-11-1997;6.136742
31-10-1997;6.012033
30-9-1997;5.705754
31-8-1997;5.262913
31-7-1997;4.604053
30-6-1997;3.924706
31-5-1997;3.401133
30-4-1997;3.355950
31-3-1997;3.508248
31-1-1997;4.680677
31-12-1996;5.328884
30-11-1996;5.664606
31-10-1996;5.945886
31-8-1996;4.870907
31-7-1996;3.392627
29-2-1996;2.385150
31-1-1996;4.059739
31-12-1995;6.374745
30-11-1995;5.877763
31-10-1995;5.703890
30-9-1995;4.963668
31-8-1995;4.335780
31-5-1995;3.720876
30-4-1995;2.802331
31-3-1995;0.993451
28-2-1995;3.639203
31-1-1995;5.902108
31-12-1994;6.295300
30-11-1994;6.452921
31-10-1994;6.423709
30-9-1994;6.194857
31-8-1994;5.807862
31-7-1992;6.421265
30-6-1992;6.381948
29-2-1992;6.738693
31-1-1992;6.545138
31-12-1991;6.617503
30-11-1991;6.817258
31-10-1991;6.683281
30-9-1991;6.353293
31-8-1991;5.759245
31-7-1991;4.852318
30-6-1991;4.077208
31-5-1991;4.305251
30-4-1991;5.288890
31-3-1991;5.906434
28-2-1991;5.916603
31-1-1991;6.235323
31-12-1990;6.630187
30-11-1990;6.442761
31-10-1990;6.045659
30-9-1990;5.385938
31-8-1990;4.482035
31-7-1990;3.699459
30-6-1990;3.747516
31-5-1990;5.499870
30-4-1990;6.512560
31-3-1990;7.234379
28-2-1990;7.564265
31-1-1990;7.463765
31-12-1989;7.396906
30-11-1989;7.172249
31-10-1989;6.880319
30-9-1989;6.359754
31-8-1989;5.759245
31-7-1989;4.852219
30-6-1989;4.077208
31-5-1989;4.305153
30-4-1989;5.288890
31-3-1989;5.906434
28-2-1989;5.916603
31-1-1989;6.235323
31-12-1988;6.630187
30-11-1988;6.442659
31-10-1988;6.045659
30-9-1988;5.536143
31-8-1988;4.664915
31-7-1988;3.882339
30-6-1988;3.930396
31-5-1988;5.682750
30-4-1988;6.695440
31-3-1988;7.391892
29-2-1988;7.639921
31-1-1988;7.488838
31-12-1987;7.407525
30-11-1987;7.152538
31-10-1987;6.878549
30-9-1987;6.822135
31-8-1987;7.063232
31-1-1984;7.792720
31-12-1983;7.447935
30-11-1983;8.581847
31-10-1983;8.841560
30-9-1983;8.454746
31-8-1983;7.994904
31-12-1982;4.735449
30-11-1982;6.483299
31-10-1982;6.370207
30-9-1982;5.685237
31-8-1982;5.255971
31-7-1982;3.987669
30-6-1982;3.923182
31-5-1982;4.499635
30-4-1982;4.584192
31-1-1982;6.791621
31-12-1981;6.611210
30-11-1981;6.370726
31-10-1981;6.363614
30-9-1981;5.581904
31-8-1981;5.133324
31-7-1981;5.728765
30-6-1981;6.485839
31-5-1981;7.035767
30-4-1981;7.496353
31-3-1981;7.537802
28-2-1981;7.578979
31-1-1981;7.246386
31-12-1980;7.086895
30-11-1980;6.946494
31-10-1980;6.728804
30-9-1980;6.707835
31-8-1980;6.739915
31-7-1980;6.329883
30-6-1980;6.056376
31-5-1980;6.125972
30-4-1980;6.276848
31-3-1980;6.854444
29-2-1980;6.919976
31-1-1980;6.710680
31-12-1979;6.500368
30-11-1979;6.355080
31-10-1979;6.157976
30-9-1979;5.625084
31-8-1979;5.265638
31-7-1979;4.646676
30-6-1979;3.665220
31-5-1979;2.252472
30-4-1979;1.701292
31-3-1979;5.512816
28-2-1979;6.793992
31-1-1979;6.651752
31-12-1978;6.354572
30-11-1978;6.205220
31-10-1978;5.954776
30-9-1978;5.711444
31-8-1978;5.088418
31-7-1978;4.574032
30-6-1978;3.955796
31-5-1978;3.064764
30-4-1978;3.630676
31-3-1978;6.091936
28-2-1978;6.582156
31-1-1978;6.104636
31-12-1977;5.735828
30-11-1977;5.724144
31-10-1977;6.149848
30-9-1977;6.530848
31-8-1977;6.794427
31-7-1977;6.710172
30-6-1977;6.978396
31-5-1977;6.935724
30-4-1977;6.980428
31-3-1977;7.198868
28-2-1977;7.242048
31-1-1977;7.347712
31-12-1976;7.339076
30-11-1976;7.226300
31-10-1976;7.102348
30-9-1976;6.899656
31-8-1976;6.554942
31-7-1976;6.140196
30-6-1976;5.686044
31-5-1976;5.208524
30-4-1976;5.685536
31-3-1976;6.142736
29-2-1976;6.682232
31-1-1976;6.536436
31-12-1975;6.264148
30-11-1975;6.225032
31-10-1975;6.059424
30-9-1975;5.755640
31-8-1975;5.407152
31-7-1975;4.432300
30-6-1975;4.138676
31-5-1975;3.475228
30-4-1975;4.006088
31-3-1975;5.061204
28-2-1975;5.882640
31-1-1975;6.341872
31-12-1974;6.475476
30-11-1974;6.309868
31-10-1974;6.366401
30-9-1974;5.904484
31-8-1974;5.343144
31-7-1974;3.953764
30-6-1974;2.795524
31-5-1974;3.506216
30-4-1974;3.900424
31-3-1974;3.354324
28-2-1974;3.160776
31-1-1974;3.690620
31-12-1973;4.044696
30-11-1973;4.484116
31-10-1973;4.510605
30-9-1973;5.143500
31-8-1973;4.359656
31-7-1973;3.537204
30-6-1973;2.356104
31-5-1973;1.079500
30-4-1973;-0.346964
31-3-1973;0.881380
28-2-1973;4.311904
31-1-1973;4.843780
31-12-1972;5.353304
30-11-1972;5.271516
31-10-1972;5.803827
30-9-1972;5.880608
31-8-1972;5.817616
31-7-1972;5.869940
30-6-1972;5.450840
31-5-1972;5.014468
30-4-1972;5.877560
31-3-1972;6.660896
29-2-1972;6.831076
31-1-1972;6.514084
31-12-1971;6.429974
30-11-1971;6.686804
31-10-1971;6.731000
30-9-1971;6.526276
31-8-1971;6.180836
31-7-1971;5.812028
30-6-1971;5.481320
31-5-1971;5.525008
30-4-1971;5.420868
31-3-1971;5.677989
28-2-1971;6.419088
31-1-1971;6.247892
31-12-1970;5.865658
30-11-1970;5.472684
31-10-1970;5.170932
30-9-1970;5.720588
31-8-1970;5.566664
31-7-1970;4.893564
30-6-1970;3.517900
31-5-1970;4.192016
30-4-1970;5.805424
31-3-1970;6.675991
28-2-1970;6.722059
31-1-1970;6.468872
31-12-1969;5.833872
30-11-1969;5.062220
31-10-1969;4.570476
30-9-1969;5.006848
31-8-1969;3.911600
31-7-1969;1.400556
30-6-1969;3.834892
31-5-1969;3.454400
30-4-1969;3.522472
31-3-1969;5.054455
28-2-1969;5.179162
31-1-1969;6.147816
31-12-1968;6.302829
30-11-1968;6.255512
31-10-1968;6.377432
30-9-1968;6.198108
31-8-1968;5.757672
31-7-1968;5.666232
30-6-1968;5.529072
31-5-1968;5.929884
30-4-1968;6.299708
31-3-1968;6.311973
29-2-1968;6.604406
31-1-1968;6.070745
31-12-1967;5.869432
30-11-1967;6.355080
31-10-1967;6.552692
30-9-1967;6.393180
31-8-1967;5.807456
31-7-1967;4.987544
30-6-1967;5.345684
31-5-1967;6.099919
30-4-1967;6.727952
31-3-1967;7.329424
28-2-1967;7.357262
31-1-1967;7.326521
31-12-1966;7.186168
30-11-1966;7.099808
31-10-1966;6.976364
30-9-1966;6.740144
31-8-1966;6.453632
31-7-1966;6.032500
30-6-1966;5.461508
31-5-1966;5.373189
30-4-1966;5.894832
31-3-1966;6.164580
28-2-1966;6.311798
31-1-1966;6.455664
31-12-1965;6.287516
30-11-1965;5.918200
31-10-1965;5.335016
30-9-1965;5.737860
31-8-1965;5.971540
31-7-1965;5.367528
30-6-1965;5.164836
31-5-1965;5.063163
30-4-1965;5.915152
31-3-1965;7.074916
28-2-1965;7.419442
31-1-1965;7.554250
31-12-1964;7.557516
30-11-1964;7.434072
31-10-1964;7.327900
30-9-1964;7.247128
31-8-1964;7.131304
31-7-1964;6.816852
30-6-1964;6.903720
31-5-1964;7.207649
30-4-1964;7.721092
31-3-1964;7.985252
29-2-1964;7.929880
31-1-1964;7.805928
31-12-1963;7.640320
30-11-1963;7.529576
31-10-1963;7.395972
30-9-1963;7.218680
31-8-1963;7.037832
31-7-1963;6.853210
30-6-1963;6.633464
31-5-1963;6.693916
30-4-1963;6.802120
31-3-1963;7.117080
28-2-1963;7.375144
31-1-1963;7.189724
31-12-1962;6.935216
30-11-1962;6.707632
31-10-1962;6.484112
30-9-1962;6.265164
31-8-1962;5.821172
31-7-1962;5.057938
30-6-1962;4.853432
31-5-1962;4.457192
30-4-1962;3.730752
31-3-1962;5.145024
28-2-1962;6.010656
31-1-1962;6.524244
31-12-1961;6.003036
30-11-1961;5.639816
31-10-1961;5.962396
30-9-1961;6.103620
31-8-1961;5.941060
31-7-1961;5.448518
30-6-1961;4.532376
31-5-1961;3.327908
30-4-1961;7.073900
31-3-1961;8.051800
28-2-1961;8.293608
31-1-1961;8.212836
31-12-1960;8.096504
30-11-1960;7.498588
31-10-1960;7.002272
30-9-1960;6.538468
31-8-1960;5.870956
31-7-1960;4.137442
30-6-1960;3.392424
31-5-1960;2.620264
30-4-1960;2.098548
31-3-1960;7.709916
29-2-1960;7.577328
31-1-1960;7.735316
31-12-1959;7.698740
30-11-1959;7.311644
31-10-1959;7.243572
30-9-1959;7.529576
31-8-1959;7.244225
31-7-1959;6.941820
30-6-1959;6.554724
31-5-1959;6.709664
30-4-1959;6.988048
31-3-1959;7.630160
28-2-1959;8.123936
31-1-1959;8.078216
31-12-1958;7.657084
30-11-1958;7.300976
31-10-1958;6.866128
30-9-1958;6.377940
31-8-1958;5.611368
31-7-1958;6.693916
30-6-1958;7.342124
31-5-1958;7.415276
30-4-1958;7.644384
31-3-1958;8.083804
28-2-1958;8.334756
31-1-1958;8.081772
31-12-1957;7.899400
30-11-1957;7.626096
31-10-1957;7.385812
